chain_id,i,x,y,z,qw,qx,qy,qz
0a998b28bd,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0a998b28bd,1,2.217033390000002,23.383321760000022,12.38890553000001,0.9900281693067292,-0.072253302138836,0.0708808520982089,-0.0979774929003213
0a998b28bd,2,8.24137636799564,36.13352740466796,23.42107870454145,0.9648164449658156,-0.14411825924802488,0.14282710925476177,-0.16721115912753148
0a998b28bd,3,5.084108933776401,41.29006459210024,0.2912194140823985,0.9752017251529772,-0.08679516956860393,0.03195081984119547,-0.2010655090006485
0a998b28bd,4,12.266147927772845,58.00691511447154,-15.623021985838593,0.954844644415632,-0.05744491966403592,-0.0385474097745572,-0.2889392383101509
0a998b28bd,5,20.786831331898288,66.46035538177951,-18.836278281837526,0.9350478041515312,-0.05139883967851443,-0.054307539660321195,-0.3465464678324461
0a998b28bd,6,16.782808170390812,59.940429373713386,-24.607836627791375,0.9443631721186617,-0.040214389664384384,-0.07458526937753637,-0.3178018873477317
0a998b28bd,7,10.390295718631219,53.11704918242974,-27.84872511813877,0.9576535166136964,-0.029942561770117643,-0.09052195535139528,-0.27167804606081736
0a998b28bd,8,5.712361370173271,41.241904863344516,-34.61165165543384,0.9684410344301375,-0.011871390299471034,-0.1189683230011249,-0.21869515551685895
0a998b28bd,9,8.83233783211534,47.44137863304235,-35.91001135499036,0.9603362941911612,-0.00407478035722995,-0.12891270130157223,-0.2472228016736311
0a998b28bd,10,12.364151511970508,50.8530696796351,-36.48649976128782,0.9523306990745657,0.001783560091908199,-0.1356911569923027,-0.2732232940794729
0a998b28bd,11,23.44764875296531,54.1991945599158,-52.638837936190484,0.9195516769356954,0.05610158042314424,-0.24153674182178464,-0.30485624229937025
0a998b28bd,12,22.03641104515995,67.93394163798109,-30.436498320993557,0.9233106757460202,0.012544609670471475,-0.14227133626274632,-0.3565093206350371
0a998b28bd,13,12.198900207165043,53.56884662291583,-40.22465713173141,0.9463665122973869,0.018170269276108035,-0.1603623136112718,-0.27990032884895655
0a998b28bd,14,17.865808520039216,43.89163729638446,-63.822146432328466,0.9241850500019171,0.07444152080563667,-0.2749964929761269,-0.25439611275318086
0a998b28bd,15,23.412744768212047,50.03217019372548,-62.71814968516505,0.9052011265667242,0.09812432854382444,-0.3015831055244761,-0.28289603580179395
0a998b28bd,16,23.567970459244904,50.420026884126926,-63.129670347182994,0.9014204292525714,0.10296527905267092,-0.30805876708441965,-0.2862501651670147
0a998b28bd,17,13.100974531463645,31.21744817581068,-71.56387040490793,0.9319632403969855,0.06865171855597182,-0.2901199138975866,-0.20630534566055087
0a998b28bd,18,0.22665044760591638,0.39353457599010344,-72.4217237796865,0.966547835990237,0.004845869628945232,-0.24517348122676347,-0.07517820424351151
0a998b28bd,19,7.295209790873843,9.665840802648372,-79.95359018983808,0.9430322691472793,0.06262643392794891,-0.3050789991346504,-0.11702509733985024
0a998b28bd,20,7.785402559540567,4.53969895268081,-81.10380039920156,0.9373844417135099,0.07492113093621006,-0.3281007740999311,-0.08970571112095772
0a998b28bd,21,14.764062768231113,23.040452128444908,-78.46894771743852,0.9143676057745236,0.1212513081136052,-0.35262101451402045,-0.15776064754560343
0a998b28bd,22,22.995879920441226,1.6095171179902987,-92.30855958277077,0.878951640194311,0.16346589445678913,-0.4413040150351606,-0.07728959737907096
0a998b28bd,23,25.10422095606688,-2.5526572886093817,-93.49396565951449,0.8701067487344825,0.17116718778384937,-0.4582062340674746,-0.060523439216385824
0a998b28bd,24,22.14401291993419,30.35914824783366,-83.7337959846538,0.8693270386257542,0.20451644673444694,-0.4208135738568172,-0.1592465352437711
0a998b28bd,25,21.047387179194036,42.9286727363511,-77.1677599418971,0.8647034447515168,0.21730226622012092,-0.4072002016558142,-0.1981304456713418
0a998b28bd,26,30.824155484654142,82.22160571860587,-50.96202719381162,0.7788240820877687,0.3139761668102518,-0.4264776056673277,-0.3361084165854063
0a998b28bd,27,22.731763766893522,91.5862136225539,-38.65843333424651,-0.7815379459479006,-0.3181427083505004,0.39202734796742583,0.3664672080999491
